index,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes
3825,ts33840,Nagi-Asu: A Lull in the Sea,SHOW,2013,TV-14,23,fantasy,JP,2.0,tt3104236,7.3,1152.0
3826,ts33840,Nagi-Asu: A Lull in the Sea,SHOW,2013,TV-14,23,romance,JP,2.0,tt3104236,7.3,1152.0
3827,tm168685,The Berlin File,MOVIE,2013,,120,thriller,KR,,tt2357377,6.6,7103.0
3828,tm168685,The Berlin File,MOVIE,2013,,120,action,KR,,tt2357377,6.6,7103.0
3829,tm182275,Omar,MOVIE,2013,,96,thriller,PS,,tt2852406,7.5,14230.0
3830,tm182275,Omar,MOVIE,2013,,96,war,PS,,tt2852406,7.5,14230.0
3831,tm182275,Omar,MOVIE,2013,,96,crime,PS,,tt2852406,7.5,14230.0
3832,tm182275,Omar,MOVIE,2013,,96,drama,PS,,tt2852406,7.5,14230.0
3833,tm182275,Omar,MOVIE,2013,,96,romance,PS,,tt2852406,7.5,14230.0
3834,ts88394,Moving Art,SHOW,2014,,28,documentary,US,3.0,tt6953912,8.6,442.0
3835,ts88394,Moving Art,SHOW,2014,,28,family,US,3.0,tt6953912,8.6,442.0
3836,ts58010,VeggieTales in the House,SHOW,2014,TV-G,18,comedy,US,4.0,tt3692064,4.3,300.0
3837,ts58010,VeggieTales in the House,SHOW,2014,TV-G,18,family,US,4.0,tt3692064,4.3,300.0
3838,ts58010,VeggieTales in the House,SHOW,2014,TV-G,18,music,US,4.0,tt3692064,4.3,300.0
3839,ts58010,VeggieTales in the House,SHOW,2014,TV-G,18,animation,US,4.0,tt3692064,4.3,300.0
3840,tm182969,Dabbe: The Possession,MOVIE,2013,,120,horror,TR,,tt3069758,6.8,5635.0
3841,tm148910,Haider,MOVIE,2014,PG-13,150,drama,IN,,tt3390572,8.1,54001.0
3842,tm148910,Haider,MOVIE,2014,PG-13,150,action,IN,,tt3390572,8.1,54001.0
3843,tm148910,Haider,MOVIE,2014,PG-13,150,crime,IN,,tt3390572,8.1,54001.0
3844,tm148910,Haider,MOVIE,2014,PG-13,150,thriller,IN,,tt3390572,8.1,54001.0
3845,tm143363,2 States,MOVIE,2014,PG,149,comedy,IN,,tt2372678,6.9,25344.0
3846,tm143363,2 States,MOVIE,2014,PG,149,drama,IN,,tt2372678,6.9,25344.0
3847,tm143363,2 States,MOVIE,2014,PG,149,romance,IN,,tt2372678,6.9,25344.0
3848,tm139617,Dragons: Dawn Of The Dragon Racers,MOVIE,2014,,26,fantasy,US,,,,
3849,ts83239,Booba,SHOW,2014,,4,comedy,RU,4.0,tt6581428,7.0,390.0
3850,ts83239,Booba,SHOW,2014,,4,family,RU,4.0,tt6581428,7.0,390.0
3851,ts83239,Booba,SHOW,2014,,4,animation,RU,4.0,tt6581428,7.0,390.0
3852,ts16117,20 Minutes,SHOW,2013,TV-MA,45,action,TR,1.0,tt2544148,7.3,1681.0
3853,ts16117,20 Minutes,SHOW,2013,TV-MA,45,drama,TR,1.0,tt2544148,7.3,1681.0
3854,ts16117,20 Minutes,SHOW,2013,TV-MA,45,romance,TR,1.0,tt2544148,7.3,1681.0
3855,tm158671,A Fairly Odd Summer,MOVIE,2014,G,68,fantasy,US,,tt3149536,4.0,533.0
3856,tm158671,A Fairly Odd Summer,MOVIE,2014,G,68,animation,US,,tt3149536,4.0,533.0
3857,tm158671,A Fairly Odd Summer,MOVIE,2014,G,68,comedy,US,,tt3149536,4.0,533.0
3858,tm158671,A Fairly Odd Summer,MOVIE,2014,G,68,family,US,,tt3149536,4.0,533.0
3859,tm165504,Blind Detective,MOVIE,2013,,130,crime,CN,,tt2332707,6.4,3255.0
3860,tm165504,Blind Detective,MOVIE,2013,,130,crime,HK,,tt2332707,6.4,3255.0
3861,tm165504,Blind Detective,MOVIE,2013,,130,drama,CN,,tt2332707,6.4,3255.0
3862,tm165504,Blind Detective,MOVIE,2013,,130,drama,HK,,tt2332707,6.4,3255.0
3863,tm165504,Blind Detective,MOVIE,2013,,130,thriller,CN,,tt2332707,6.4,3255.0
3864,tm165504,Blind Detective,MOVIE,2013,,130,thriller,HK,,tt2332707,6.4,3255.0
3865,tm165504,Blind Detective,MOVIE,2013,,130,action,CN,,tt2332707,6.4,3255.0
3866,tm165504,Blind Detective,MOVIE,2013,,130,action,HK,,tt2332707,6.4,3255.0
3867,tm165504,Blind Detective,MOVIE,2013,,130,comedy,CN,,tt2332707,6.4,3255.0
3868,tm165504,Blind Detective,MOVIE,2013,,130,comedy,HK,,tt2332707,6.4,3255.0
3869,tm148662,The Boss: Anatomy of a Crime,MOVIE,2014,,98,drama,VE,,tt3854234,7.3,2105.0
3870,tm148662,The Boss: Anatomy of a Crime,MOVIE,2014,,98,drama,AR,,tt3854234,7.3,2105.0
3871,tm148662,The Boss: Anatomy of a Crime,MOVIE,2014,,98,crime,VE,,tt3854234,7.3,2105.0
3872,tm148662,The Boss: Anatomy of a Crime,MOVIE,2014,,98,crime,AR,,tt3854234,7.3,2105.0
3873,ts154625,Dérapages,SHOW,2014,,53,drama,FR,2.0,tt12101170,7.9,14.0
3874,ts154625,Dérapages,SHOW,2014,,53,thriller,FR,2.0,tt12101170,7.9,14.0
3875,ts76743,Dokidoki! PreCure,SHOW,2013,TV-G,23,action,JP,2.0,tt4621212,6.3,188.0
3876,ts76743,Dokidoki! PreCure,SHOW,2013,TV-G,23,animation,JP,2.0,tt4621212,6.3,188.0
3877,ts76743,Dokidoki! PreCure,SHOW,2013,TV-G,23,comedy,JP,2.0,tt4621212,6.3,188.0
3878,ts76743,Dokidoki! PreCure,SHOW,2013,TV-G,23,drama,JP,2.0,tt4621212,6.3,188.0
3879,ts76743,Dokidoki! PreCure,SHOW,2013,TV-G,23,fantasy,JP,2.0,tt4621212,6.3,188.0
3880,ts76743,Dokidoki! PreCure,SHOW,2013,TV-G,23,family,JP,2.0,tt4621212,6.3,188.0
3881,tm158980,Khoobsurat,MOVIE,2014,PG,130,comedy,IN,,tt3554418,6.5,8330.0
3882,tm158980,Khoobsurat,MOVIE,2014,PG,130,romance,IN,,tt3554418,6.5,8330.0
3883,tm148597,Monty Python: Live (Mostly),MOVIE,2014,R,138,comedy,GB,,tt3872778,7.6,2598.0
3884,tm148597,Monty Python: Live (Mostly),MOVIE,2014,R,138,documentary,GB,,tt3872778,7.6,2598.0
3885,ts57744,Miniforce,SHOW,2014,TV-Y7,13,animation,KR,8.0,,,
3886,tm145791,Miss Granny,MOVIE,2014,,124,drama,KR,,tt3516378,7.2,3433.0
3887,tm145791,Miss Granny,MOVIE,2014,,124,comedy,KR,,tt3516378,7.2,3433.0
3888,tm145791,Miss Granny,MOVIE,2014,,124,fantasy,KR,,tt3516378,7.2,3433.0
3889,tm145791,Miss Granny,MOVIE,2014,,124,music,KR,,tt3516378,7.2,3433.0
3890,tm155291,Highway,MOVIE,2014,PG-13,133,drama,IN,,tt2980794,7.6,28370.0
3891,tm155291,Highway,MOVIE,2014,PG-13,133,crime,IN,,tt2980794,7.6,28370.0
3892,tm155291,Highway,MOVIE,2014,PG-13,133,romance,IN,,tt2980794,7.6,28370.0
3893,tm156811,Queen,MOVIE,2014,PG-13,146,drama,IN,,tt3322420,8.2,64805.0
3894,tm156811,Queen,MOVIE,2014,PG-13,146,comedy,IN,,tt3322420,8.2,64805.0
3895,tm150033,Expelled from Paradise,MOVIE,2014,,104,scifi,JP,,tt2859246,6.7,1696.0
3896,tm150033,Expelled from Paradise,MOVIE,2014,,104,animation,JP,,tt2859246,6.7,1696.0
3897,tm150033,Expelled from Paradise,MOVIE,2014,,104,action,JP,,tt2859246,6.7,1696.0
3898,ts75833,Masha's Spooky Stories,SHOW,2014,TV-Y,5,animation,RU,1.0,tt4570676,6.1,65.0
3899,ts75833,Masha's Spooky Stories,SHOW,2014,TV-Y,5,family,RU,1.0,tt4570676,6.1,65.0
3900,tm180802,LEGO Marvel Super Heroes: Maximum Overload,MOVIE,2013,PG,20,action,US,,,,
3901,tm180802,LEGO Marvel Super Heroes: Maximum Overload,MOVIE,2013,PG,20,animation,US,,,,
3902,ts3799,All Hail King Julien,SHOW,2014,TV-Y7,23,action,US,5.0,tt3807022,7.0,2008.0
3903,ts3799,All Hail King Julien,SHOW,2014,TV-Y7,23,comedy,US,5.0,tt3807022,7.0,2008.0
3904,ts3799,All Hail King Julien,SHOW,2014,TV-Y7,23,family,US,5.0,tt3807022,7.0,2008.0
3905,ts3799,All Hail King Julien,SHOW,2014,TV-Y7,23,fantasy,US,5.0,tt3807022,7.0,2008.0
3906,ts3799,All Hail King Julien,SHOW,2014,TV-Y7,23,animation,US,5.0,tt3807022,7.0,2008.0
3907,ts35628,Some Assembly Required,SHOW,2014,TV-G,25,comedy,CA,4.0,tt1160042,8.5,22.0
3908,ts35628,Some Assembly Required,SHOW,2014,TV-G,25,documentary,CA,4.0,tt1160042,8.5,22.0
3909,ts35628,Some Assembly Required,SHOW,2014,TV-G,25,reality,CA,4.0,tt1160042,8.5,22.0
3910,ts20781,Incomplete Life,SHOW,2014,TV-14,73,drama,KR,1.0,tt4240730,8.6,1883.0
3911,ts20781,Incomplete Life,SHOW,2014,TV-14,73,comedy,KR,1.0,tt4240730,8.6,1883.0
3912,tm151210,Jim Gaffigan: Obsessed,MOVIE,2014,,70,comedy,US,,tt3481550,7.6,2226.0
3913,tm151210,Jim Gaffigan: Obsessed,MOVIE,2014,,70,documentary,US,,tt3481550,7.6,2226.0
3914,tm149578,Mission Blue,MOVIE,2014,PG,94,documentary,US,,tt2004304,7.9,1950.0
3915,tm149578,Mission Blue,MOVIE,2014,PG,94,drama,US,,tt2004304,7.9,1950.0
3916,tm182534,From One Second to the Next,MOVIE,2013,,34,documentary,US,,,,
3917,tm360904,The Meaning of Monty Python,MOVIE,2013,,60,documentary,US,,,,
3918,tm186054,ABCD,MOVIE,2013,PG-13,136,drama,IN,,tt2321163,6.3,6898.0
3919,tm186054,ABCD,MOVIE,2013,PG-13,136,music,IN,,tt2321163,6.3,6898.0
3920,tm235553,Pedal the World,MOVIE,2014,,84,documentary,DE,,tt6020164,5.0,1057.0
3921,tm235553,Pedal the World,MOVIE,2014,,84,european,DE,,tt6020164,5.0,1057.0
3922,tm147518,City of God: 10 Years Later,MOVIE,2013,PG,69,documentary,BR,,tt4103686,6.4,1299.0
3923,tm183706,Birth Reborn,MOVIE,2013,,91,documentary,BR,,tt2974412,7.8,249.0
3924,tm183706,Birth Reborn,MOVIE,2013,,91,family,BR,,tt2974412,7.8,249.0
3925,tm183706,Birth Reborn,MOVIE,2013,,91,history,BR,,tt2974412,7.8,249.0
3926,tm178513,Bombay Talkies,MOVIE,2013,PG-13,127,drama,IN,,tt2797242,6.6,5372.0
3927,tm182322,Kai Po Che!,MOVIE,2013,,126,drama,IN,,tt2213054,7.8,36512.0
3928,tm182322,Kai Po Che!,MOVIE,2013,,126,sport,IN,,tt2213054,7.8,36512.0
3929,tm236725,My Beautiful Broken Brain,MOVIE,2014,,84,documentary,GB,,tt3815136,7.1,2257.0
3930,tm153055,Mitt,MOVIE,2014,,93,documentary,US,,tt3336722,6.9,2579.0
3931,tm153055,Mitt,MOVIE,2014,,93,family,US,,tt3336722,6.9,2579.0
3932,tm142630,Ragini MMS 2,MOVIE,2014,PG-13,120,horror,IN,,tt2609218,3.9,2870.0
3933,tm185797,Fukrey,MOVIE,2013,PG-13,137,romance,IN,,tt2806788,6.9,11656.0
3934,tm185797,Fukrey,MOVIE,2013,PG-13,137,comedy,IN,,tt2806788,6.9,11656.0
3935,tm185797,Fukrey,MOVIE,2013,PG-13,137,drama,IN,,tt2806788,6.9,11656.0
3936,tm154729,Dedh Ishqiya,MOVIE,2014,R,152,drama,IN,,tt2675978,7.0,7179.0
3937,tm154729,Dedh Ishqiya,MOVIE,2014,R,152,romance,IN,,tt2675978,7.0,7179.0
3938,tm154729,Dedh Ishqiya,MOVIE,2014,R,152,thriller,IN,,tt2675978,7.0,7179.0
3939,tm154729,Dedh Ishqiya,MOVIE,2014,R,152,comedy,IN,,tt2675978,7.0,7179.0
3940,tm148457,Hasee Toh Phasee,MOVIE,2014,PG-13,141,comedy,IN,,tt3173910,6.8,14916.0
3941,tm148457,Hasee Toh Phasee,MOVIE,2014,PG-13,141,romance,IN,,tt3173910,6.8,14916.0
3942,tm145627,Pizza,MOVIE,2014,,107,horror,IN,,tt3794302,6.2,1285.0
3943,tm145627,Pizza,MOVIE,2014,,107,thriller,IN,,tt3794302,6.2,1285.0
3944,tm158302,Ankhon Dekhi,MOVIE,2014,,104,drama,IN,,tt3620858,8.0,11330.0
3945,tm158302,Ankhon Dekhi,MOVIE,2014,,104,comedy,IN,,tt3620858,8.0,11330.0
3946,tm140334,Sniper: Legacy,MOVIE,2014,R,94,thriller,US,,,,
3947,tm140334,Sniper: Legacy,MOVIE,2014,R,94,european,US,,,,
3948,ts121189,"Raja, Rasoi Aur Anya Kahaniyaan",SHOW,2014,,29,history,IN,3.0,tt6953924,9.0,327.0
3949,ts121189,"Raja, Rasoi Aur Anya Kahaniyaan",SHOW,2014,,29,documentary,IN,3.0,tt6953924,9.0,327.0
3950,tm186161,Boss,MOVIE,2013,PG-13,143,action,IN,,tt2763724,5.3,11059.0
3951,tm186161,Boss,MOVIE,2013,PG-13,143,comedy,IN,,tt2763724,5.3,11059.0
3952,tm186161,Boss,MOVIE,2013,PG-13,143,crime,IN,,tt2763724,5.3,11059.0
3953,tm186161,Boss,MOVIE,2013,PG-13,143,drama,IN,,tt2763724,5.3,11059.0
3954,ts34074,"That Winter, the Wind Blows",SHOW,2013,TV-MA,63,drama,KR,1.0,tt2806646,7.6,1803.0
3955,tm209037,Tea Time,MOVIE,2014,,70,documentary,CL,,tt4147684,7.6,480.0
3956,tm348393,When Love Happens,MOVIE,2014,,109,romance,NG,,tt4094916,4.8,128.0
3957,tm151927,Mary Kom,MOVIE,2014,PG-13,122,drama,IN,,tt3001638,6.9,10656.0
3958,tm151927,Mary Kom,MOVIE,2014,PG-13,122,sport,IN,,tt3001638,6.9,10656.0
3959,tm151927,Mary Kom,MOVIE,2014,PG-13,122,action,IN,,tt3001638,6.9,10656.0
3960,ts122290,Dharmakshetra,SHOW,2014,TV-14,44,drama,IN,1.0,tt6803712,8.2,247.0
3961,tm169669,Four Sisters and a Wedding,MOVIE,2013,,126,drama,PH,,tt3008034,7.2,789.0
3962,tm169669,Four Sisters and a Wedding,MOVIE,2013,,126,comedy,PH,,tt3008034,7.2,789.0
3963,tm175812,Special 26,MOVIE,2013,,144,thriller,IN,,tt2377938,8.0,55489.0
3964,tm175812,Special 26,MOVIE,2013,,144,crime,IN,,tt2377938,8.0,55489.0
3965,tm175812,Special 26,MOVIE,2013,,144,drama,IN,,tt2377938,8.0,55489.0
3966,tm181550,Once Upon a Time in Mumbai Dobaara!,MOVIE,2013,,160,crime,IN,,tt5037702,4.6,7127.0
3967,tm181550,Once Upon a Time in Mumbai Dobaara!,MOVIE,2013,,160,drama,IN,,tt5037702,4.6,7127.0
3968,tm181550,Once Upon a Time in Mumbai Dobaara!,MOVIE,2013,,160,romance,IN,,tt5037702,4.6,7127.0
3969,tm181550,Once Upon a Time in Mumbai Dobaara!,MOVIE,2013,,160,action,IN,,tt5037702,4.6,7127.0
3970,tm228574,Swearnet Live,MOVIE,2014,,75,comedy,CA,,tt3599642,5.4,519.0
3971,tm149914,Jim Jefferies: Bare,MOVIE,2014,R,76,comedy,US,,tt3958494,8.0,5407.0
3972,tm145216,Dabbe 5: Zehr-i Cin,MOVIE,2014,R,132,horror,TR,,tt3886722,6.0,3708.0
3973,tm149747,The Perfect Dictatorship,MOVIE,2014,,143,comedy,MX,,tt3970854,7.2,5370.0
3974,tm149747,The Perfect Dictatorship,MOVIE,2014,,143,drama,MX,,tt3970854,7.2,5370.0
3975,tm140911,Imperial Dreams,MOVIE,2014,,87,drama,US,,tt3331028,6.7,4452.0
3976,tm158692,Liar's Dice,MOVIE,2013,,104,drama,IN,,tt2343621,6.8,1069.0
3977,tm158692,Liar's Dice,MOVIE,2013,,104,crime,IN,,tt2343621,6.8,1069.0
3978,tm158692,Liar's Dice,MOVIE,2013,,104,thriller,IN,,tt2343621,6.8,1069.0
3979,tm158692,Liar's Dice,MOVIE,2013,,104,family,IN,,tt2343621,6.8,1069.0
3980,tm137379,Silent,MOVIE,2014,,3,animation,US,,,,
3981,tm137379,Silent,MOVIE,2014,,3,family,US,,,,
3982,tm137379,Silent,MOVIE,2014,,3,action,US,,,,
3983,tm587320,El Mago Pop,MOVIE,2013,,44,reality,ES,,tt3355166,6.8,21.0
3984,tm587320,El Mago Pop,MOVIE,2013,,44,european,ES,,tt3355166,6.8,21.0
3985,tm160034,Humpty Sharma Ki Dulhania,MOVIE,2014,PG,133,drama,IN,,tt3678938,6.0,12757.0
3986,tm160034,Humpty Sharma Ki Dulhania,MOVIE,2014,PG,133,comedy,IN,,tt3678938,6.0,12757.0
3987,tm160034,Humpty Sharma Ki Dulhania,MOVIE,2014,PG,133,romance,IN,,tt3678938,6.0,12757.0
3988,tm158436,Print the Legend,MOVIE,2014,,100,documentary,US,,tt3703872,7.0,1967.0
3989,tm158436,Print the Legend,MOVIE,2014,,100,drama,US,,tt3703872,7.0,1967.0
3990,tm158436,Print the Legend,MOVIE,2014,,100,history,US,,tt3703872,7.0,1967.0
3991,tm172027,The Butterfly's Dream,MOVIE,2013,PG-13,138,drama,TR,,tt2882532,7.8,21882.0
3992,tm172027,The Butterfly's Dream,MOVIE,2013,PG-13,138,history,TR,,tt2882532,7.8,21882.0
3993,tm172027,The Butterfly's Dream,MOVIE,2013,PG-13,138,romance,TR,,tt2882532,7.8,21882.0
3994,tm146657,Jeff Dunham: All Over the Map,MOVIE,2014,PG-13,41,comedy,IL,,tt4209802,7.1,854.0
3995,tm146657,Jeff Dunham: All Over the Map,MOVIE,2014,PG-13,41,comedy,NO,,tt4209802,7.1,854.0
3996,tm146657,Jeff Dunham: All Over the Map,MOVIE,2014,PG-13,41,comedy,ZA,,tt4209802,7.1,854.0
3997,tm146657,Jeff Dunham: All Over the Map,MOVIE,2014,PG-13,41,comedy,AE,,tt4209802,7.1,854.0
3998,tm146657,Jeff Dunham: All Over the Map,MOVIE,2014,PG-13,41,comedy,GB,,tt4209802,7.1,854.0
3999,tm146657,Jeff Dunham: All Over the Map,MOVIE,2014,PG-13,41,comedy,IS,,tt4209802,7.1,854.0
4000,tm146657,Jeff Dunham: All Over the Map,MOVIE,2014,PG-13,41,comedy,IE,,tt4209802,7.1,854.0
4001,ts82860,Against the Tide,SHOW,2014,TV-14,44,drama,SG,1.0,tt7131682,7.6,11.0
4002,tm159819,Bride for Rent,MOVIE,2014,,115,comedy,PH,,tt3469386,6.4,584.0
4003,tm159819,Bride for Rent,MOVIE,2014,,115,romance,PH,,tt3469386,6.4,584.0
4004,tm183805,Ghanchakkar,MOVIE,2013,PG,137,thriller,IN,,tt2246724,5.8,5019.0
4005,tm183805,Ghanchakkar,MOVIE,2013,PG,137,crime,IN,,tt2246724,5.8,5019.0
4006,tm183805,Ghanchakkar,MOVIE,2013,PG,137,comedy,IN,,tt2246724,5.8,5019.0
4007,tm458034,BoJack Horseman Christmas Special,MOVIE,2014,,25,,US,,,,
4008,tm175954,Aziz Ansari: Buried Alive,MOVIE,2013,,79,comedy,US,,tt2836450,7.2,3980.0
4009,tm175954,Aziz Ansari: Buried Alive,MOVIE,2013,,79,documentary,US,,tt2836450,7.2,3980.0
4010,tm182227,Marc Maron: Thinky Pain,MOVIE,2013,,90,comedy,US,,tt3004634,7.3,1876.0
4011,tm159094,Naan Sigappu Manithan,MOVIE,2014,,161,drama,IN,,tt3569788,6.5,1081.0
4012,tm159094,Naan Sigappu Manithan,MOVIE,2014,,161,thriller,IN,,tt3569788,6.5,1081.0
4013,tm159094,Naan Sigappu Manithan,MOVIE,2014,,161,action,IN,,tt3569788,6.5,1081.0
4014,ts36127,Turbo FAST,SHOW,2013,TV-PG,19,animation,US,3.0,tt3010520,6.5,593.0
4015,ts36127,Turbo FAST,SHOW,2013,TV-PG,19,family,US,3.0,tt3010520,6.5,593.0
4016,ts36127,Turbo FAST,SHOW,2013,TV-PG,19,comedy,US,3.0,tt3010520,6.5,593.0
4017,ts36127,Turbo FAST,SHOW,2013,TV-PG,19,sport,US,3.0,tt3010520,6.5,593.0
4018,ts36127,Turbo FAST,SHOW,2013,TV-PG,19,scifi,US,3.0,tt3010520,6.5,593.0
4019,ts36127,Turbo FAST,SHOW,2013,TV-PG,19,action,US,3.0,tt3010520,6.5,593.0
4020,tm157609,Born in Gaza,MOVIE,2014,,69,documentary,ES,,tt4205416,7.4,492.0
4021,tm157609,Born in Gaza,MOVIE,2014,,69,european,ES,,tt4205416,7.4,492.0
4022,tm179328,Romantik Komedi 2: Bekarlığa Veda,MOVIE,2013,,105,romance,XX,,tt2645104,5.1,3357.0
4023,tm179328,Romantik Komedi 2: Bekarlığa Veda,MOVIE,2013,,105,comedy,XX,,tt2645104,5.1,3357.0
4024,tm151860,Free to Play,MOVIE,2014,,75,documentary,UA,,tt3203290,7.9,13308.0
4025,tm151860,Free to Play,MOVIE,2014,,75,documentary,US,,tt3203290,7.9,13308.0
4026,tm151860,Free to Play,MOVIE,2014,,75,documentary,CN,,tt3203290,7.9,13308.0
4027,tm151860,Free to Play,MOVIE,2014,,75,documentary,DE,,tt3203290,7.9,13308.0
4028,tm151860,Free to Play,MOVIE,2014,,75,documentary,SG,,tt3203290,7.9,13308.0
4029,tm151860,Free to Play,MOVIE,2014,,75,action,UA,,tt3203290,7.9,13308.0
4030,tm151860,Free to Play,MOVIE,2014,,75,action,US,,tt3203290,7.9,13308.0
4031,tm151860,Free to Play,MOVIE,2014,,75,action,CN,,tt3203290,7.9,13308.0
4032,tm151860,Free to Play,MOVIE,2014,,75,action,DE,,tt3203290,7.9,13308.0
4033,tm151860,Free to Play,MOVIE,2014,,75,action,SG,,tt3203290,7.9,13308.0
4034,tm139922,"The Other One: The Long, Strange Trip of Bob Weir",MOVIE,2014,,85,music,US,,tt3692768,7.3,1649.0
4035,tm139922,"The Other One: The Long, Strange Trip of Bob Weir",MOVIE,2014,,85,documentary,US,,tt3692768,7.3,1649.0
4036,tm184511,Inkaar,MOVIE,2013,R,133,drama,IN,,tt2094854,6.2,2565.0
4037,tm184511,Inkaar,MOVIE,2013,R,133,romance,IN,,tt2094854,6.2,2565.0
4038,tm184511,Inkaar,MOVIE,2013,R,133,thriller,IN,,tt2094854,6.2,2565.0
4039,ts67797,Sammy & Co,SHOW,2014,TV-PG,14,animation,US,2.0,tt2580128,5.6,30.0
4040,ts67797,Sammy & Co,SHOW,2014,TV-PG,14,european,US,2.0,tt2580128,5.6,30.0
4041,tm157461,Coming Soon,MOVIE,2014,PG,134,drama,TR,,tt3698408,7.5,33714.0
4042,tm157461,Coming Soon,MOVIE,2014,PG,134,comedy,TR,,tt3698408,7.5,33714.0
4043,tm157461,Coming Soon,MOVIE,2014,PG,134,romance,TR,,tt3698408,7.5,33714.0
4044,tm178992,The Midas Touch,MOVIE,2013,,99,comedy,HK,,tt3173512,5.0,183.0
4045,tm144541,Refugiado,MOVIE,2014,R,95,drama,AR,,tt3717390,6.4,365.0
4046,tm144541,Refugiado,MOVIE,2014,R,95,thriller,AR,,tt3717390,6.4,365.0
4047,tm144541,Refugiado,MOVIE,2014,R,95,european,AR,,tt3717390,6.4,365.0
4048,tm215339,Ralphie May: Imperfectly Yours,MOVIE,2013,,69,comedy,US,,tt3219820,5.4,150.0
4049,tm215339,Ralphie May: Imperfectly Yours,MOVIE,2013,,69,documentary,US,,tt3219820,5.4,150.0
4050,tm177645,Wedding Association,MOVIE,2013,PG-13,106,comedy,XX,,tt3726104,7.1,22186.0
4051,tm200926,Heritages,MOVIE,2014,,96,drama,AE,,tt3461524,7.3,130.0
4052,tm200926,Heritages,MOVIE,2014,,96,drama,LB,,tt3461524,7.3,130.0
4053,tm200926,Heritages,MOVIE,2014,,96,european,AE,,tt3461524,7.3,130.0
4054,tm200926,Heritages,MOVIE,2014,,96,european,LB,,tt3461524,7.3,130.0
4055,tm181092,Race 2,MOVIE,2013,,150,thriller,IN,,tt1375789,5.3,16302.0
4056,tm181092,Race 2,MOVIE,2013,,150,crime,IN,,tt1375789,5.3,16302.0
4057,tm181092,Race 2,MOVIE,2013,,150,action,IN,,tt1375789,5.3,16302.0
4058,tm183002,Madras Cafe,MOVIE,2013,PG-13,130,thriller,IN,,tt2855648,7.7,24319.0
4059,tm183002,Madras Cafe,MOVIE,2013,PG-13,130,action,IN,,tt2855648,7.7,24319.0
4060,tm183002,Madras Cafe,MOVIE,2013,PG-13,130,drama,IN,,tt2855648,7.7,24319.0
4061,tm144557,Deliha,MOVIE,2014,PG-13,107,comedy,TR,,tt4470892,4.5,4315.0
4062,tm144557,Deliha,MOVIE,2014,PG-13,107,family,TR,,tt4470892,4.5,4315.0
4063,tm144557,Deliha,MOVIE,2014,PG-13,107,romance,TR,,tt4470892,4.5,4315.0
4064,tm205684,Confusion Na Wa,MOVIE,2013,,105,crime,NG,,tt3012648,7.0,38.0
4065,tm205684,Confusion Na Wa,MOVIE,2013,,105,comedy,NG,,tt3012648,7.0,38.0
4066,tm205684,Confusion Na Wa,MOVIE,2013,,105,drama,NG,,tt3012648,7.0,38.0
4067,tm167107,Saheb Biwi Aur Gangster Returns,MOVIE,2013,,142,drama,IN,,tt2362778,6.7,3978.0
4068,tm167107,Saheb Biwi Aur Gangster Returns,MOVIE,2013,,142,thriller,IN,,tt2362778,6.7,3978.0
4069,tm167107,Saheb Biwi Aur Gangster Returns,MOVIE,2013,,142,action,IN,,tt2362778,6.7,3978.0
4070,tm167107,Saheb Biwi Aur Gangster Returns,MOVIE,2013,,142,crime,IN,,tt2362778,6.7,3978.0
4071,tm143299,Ungli,MOVIE,2014,PG-13,114,comedy,IN,,tt2392447,5.8,3888.0
4072,tm143299,Ungli,MOVIE,2014,PG-13,114,drama,IN,,tt2392447,5.8,3888.0
4073,tm143299,Ungli,MOVIE,2014,PG-13,114,thriller,IN,,tt2392447,5.8,3888.0
4074,tm143299,Ungli,MOVIE,2014,PG-13,114,crime,IN,,tt2392447,5.8,3888.0
4075,tm175753,Chashme Baddoor,MOVIE,2013,,120,comedy,IN,,tt2229848,5.4,5121.0
4076,tm175753,Chashme Baddoor,MOVIE,2013,,120,drama,IN,,tt2229848,5.4,5121.0
4077,tm185736,SampleThis,MOVIE,2013,,85,documentary,US,,tt2407418,6.4,466.0
4078,tm185736,SampleThis,MOVIE,2013,,85,music,US,,tt2407418,6.4,466.0
4079,tm460055,The War Against Women,MOVIE,2013,,62,documentary,US,,tt3856034,7.3,74.0
4080,tm460055,The War Against Women,MOVIE,2013,,62,documentary,ES,,tt3856034,7.3,74.0
4081,tm460055,The War Against Women,MOVIE,2013,,62,war,US,,tt3856034,7.3,74.0
4082,tm460055,The War Against Women,MOVIE,2013,,62,war,ES,,tt3856034,7.3,74.0
4083,tm182580,Ghadi,MOVIE,2013,PG-13,100,drama,LB,,tt3190580,7.3,1128.0
4084,tm182580,Ghadi,MOVIE,2013,PG-13,100,comedy,LB,,tt3190580,7.3,1128.0
4085,tm182580,Ghadi,MOVIE,2013,PG-13,100,family,LB,,tt3190580,7.3,1128.0
4086,tm157681,Eyes of a Thief,MOVIE,2014,,98,drama,PS,,tt2993406,6.6,443.0
4087,tm197423,October 1,MOVIE,2014,PG-13,149,thriller,NG,,tt3206616,6.4,424.0
4088,tm162259,Mars at Sunrise,MOVIE,2014,,75,drama,US,,tt2714424,7.8,43.0
4089,tm167342,Satyagraha,MOVIE,2013,PG,152,drama,IN,,tt2275802,5.9,5127.0
